,volts,amps,power,sysstatus,timestamp,M_ID
7171,115.53,0.043,0.2,01100000_00110010,1.520955801,_M_00005
7172,115.51,0.041,0.6,01100000_00110010,1.537897348,_M_00005
7173,115.51,0.045,0.2,01100000_00110010,1.554838896,_M_00005
7174,115.51,0.043,0,01100000_00110010,1.570925951,_M_00005
7175,115.51,0.043,0.5,01100000_00110010,1.587728262,_M_00005
7176,115.49,0.043,0.3,01100000_00110010,1.604671955,_M_00005
7177,115.49,0.045,0.3,01100000_00110010,1.621613741,_M_00005
7178,115.51,0.043,0.2,01100000_00110010,1.637569904,_M_00005
7179,115.49,0.045,0.1,01100000_00110010,1.654504061,_M_00005
7180,115.51,0.043,0,01100000_00100010,1.671460629,_M_00005
7181,115.51,0.043,0.2,01100000_00110010,1.687394619,_M_00005
7182,115.44,0.043,0.2,01100000_00110010,1.704336882,_M_00005
7183,115.51,0.043,0.3,01100000_00110010,1.721280813,_M_00005
7184,115.51,0.041,0.2,01100000_00110010,1.738223076,_M_00005
7185,115.45,0.043,0.4,01100000_00110010,1.754170418,_M_00005
7186,115.51,0.041,0.2,01100000_00110010,1.771123648,_M_00005
7187,115.51,0.045,0.6,01100000_00110010,1.788058758,_M_00005
7188,115.51,0.043,0,01100000_00110010,1.804018497,_M_00005
7189,115.51,0.043,0.3,01100000_00110010,1.820945501,_M_00005
7190,115.51,0.043,0.2,01100000_00110010,1.837890863,_M_00005
7191,115.51,0.041,0.2,01100000_00110010,1.854833841,_M_00005
7192,115.45,0.045,0.2,01100000_00110010,1.870779991,_M_00005
7193,115.53,0.043,0.4,01100000_00110010,1.887656927,_M_00005
7194,115.51,0.045,0.4,01100000_00110010,1.90459013,_M_00005
7195,115.45,0.043,0.2,01100000_00110010,1.921626091,_M_00005
7196,115.51,0.041,0.3,01100000_00110010,1.937554121,_M_00005
7197,115.49,0.045,0.2,01100000_00110010,1.954496145,_M_00005
7198,115.44,0.043,0.3,01100000_00110010,1.971438408,_M_00005
7199,115.49,0.043,0.4,01100000_00110010,1.98738575,_M_00005
6960,115.51,0.041,0.6,01100000_00110010,2.004328728,_M_00005
6961,115.44,0.043,0.4,01100000_00110010,2.021271944,_M_00005
6962,115.51,0.043,0.4,01100000_00110010,2.038214922,_M_00005
6963,115.53,0.045,0.2,01100000_00110010,2.054162741,_M_00005
6964,115.45,0.043,0.4,01100000_00110010,2.07110405,_M_00005
6965,115.53,0.041,0.6,01100000_00110010,2.088052034,_M_00005
6966,115.45,0.043,0.2,01100000_00110010,2.103996515,_M_00005
6967,115.53,0.043,0.2,01100000_00110010,2.120947123,_M_00005
6968,115.45,0.041,0.4,01100000_00110010,2.137883663,_M_00005
6969,115.51,0.041,0.4,01100000_00110010,2.15482831,_M_00005
6970,115.51,0.043,0.2,01100000_00110010,2.170773745,_M_00005
6971,115.53,0.043,0.3,01100000_00110010,2.187715292,_M_00005
6972,115.45,0.043,0.4,01100000_00110010,2.204655647,_M_00005
6973,115.51,0.045,0.4,01100000_00110010,2.221613169,_M_00005
6974,115.51,0.043,0.3,01100000_00110010,2.23754549,_M_00005
6975,115.51,0.041,0.4,01100000_00110010,2.254493475,_M_00005
6976,115.44,0.045,0.4,01100000_00110010,2.271434784,_M_00005
6977,115.49,0.043,0.2,01100000_00110010,2.287389755,_M_00005
6978,115.49,0.045,0.3,01100000_00110010,2.304320097,_M_00005
6979,115.49,0.041,0.3,01100000_00110010,2.321263313,_M_00005
6980,115.49,0.043,0.1,01100000_00110010,2.338207245,_M_00005
